,Category,Quote,Image-link,Quote-url
550,CIVILITY,Genuine tolerance does not mean ignoring differences as if differences made no difference. Genuine tolerance means engaging differences within a bond of civility and respect. ,https://assets.passiton.com/quotes/quote_artwork/7712/medium/20201102_monday_quote.jpg,/inspirational-quotes/7712-genuine-tolerance-does-not-mean-ignoring
551,MAKING A DIFFERENCE,You must be the change you wish to see in the world. ,https://assets.passiton.com/quotes/quote_artwork/3493/medium/20201030_friday_quote.jpg,/inspirational-quotes/3493-you-must-be-the-change-you-wish-to-see-in-the
552,MAKING A DIFFERENCE,"But where was I to start? The world is so vast, I shall start with the country I know best, my own. But my country is so very large. I had better start with my town. But my town too, is large. I had best start with my street. No: my home. No: my family. Never mind, I shall start with myself. ",https://assets.passiton.com/quotes/quote_artwork/8150/medium/20201029_thursday_quote.jpg,/inspirational-quotes/8150-but-where-was-i-to-start-the-world-is-so-vast
553,MAKING A DIFFERENCE,Each one of us can make a difference. Together we make a change. ,https://assets.passiton.com/quotes/quote_artwork/8149/medium/20201026_monday_quote.jpg,/inspirational-quotes/8149-each-one-of-us-can-make-a-difference-together
554,MAKING A DIFFERENCE,In this life we cannot always do great things. But we can do small things with great love. ,https://assets.passiton.com/quotes/quote_artwork/4128/medium/20201028_wednesday_quote.jpg,/inspirational-quotes/4128-in-this-life-we-cannot-always-do-great-things
555,MAKING A DIFFERENCE,We do not need magic to transform our world. We carry all the power we need inside ourselves already. We have the power to imagine better. ,https://assets.passiton.com/quotes/quote_artwork/6826/medium/20201027_tuesday_quote.jpg,/inspirational-quotes/6826-we-do-not-need-magic-to-transform-our-world-we
556,HARD WORK,The only place success comes before work is in the dictionary. ,https://assets.passiton.com/quotes/quote_artwork/3752/medium/20201023_friday_quote_update.jpg,/inspirational-quotes/3752-the-only-place-success-comes-before-work-is-in
557,HARD WORK,Work hard at work worth doing.  ,https://assets.passiton.com/quotes/quote_artwork/8147/medium/20201021_wednesday_quote.jpg,/inspirational-quotes/8147-work-hard-at-work-worth-doing
558,HARD WORK,The only limit to the height of your achievements is the reach of your dreams and your willingness to work hard for them. ,https://assets.passiton.com/quotes/quote_artwork/8146/medium/20201020_tuesday_quote.jpg,/inspirational-quotes/8146-the-only-limit-to-the-height-of-your
559,HARD WORK,"Work hard, be kind, and amazing things will happen. ",https://assets.passiton.com/quotes/quote_artwork/4704/medium/20201019_monday_quote.jpg,/inspirational-quotes/4704-work-hard-be-kind-and-amazing-things-will
560,SMILE,A simple smile. That’s the start of opening your heart and being compassionate to others. ,https://assets.passiton.com/quotes/quote_artwork/8144/medium/20201015_thursday_quote.jpg,/inspirational-quotes/8144-a-simple-smile-that-s-the-start-of-opening
561,SMILE,"Let us always meet each other with smile, for the smile is the beginning of love. ",https://assets.passiton.com/quotes/quote_artwork/7529/medium/20201013_tuesday_quote_alt.jpg,/inspirational-quotes/7529-let-us-always-meet-each-other-with-smile-for
562,SMILE,"What sunshine is to flowers, smiles are to humanity. ",https://assets.passiton.com/quotes/quote_artwork/7044/medium/20201012_monday_quote_alt.jpg,/inspirational-quotes/7044-what-sunshine-is-to-flowers-smiles-are-to
563,SELF-CARE,"Anytime we can listen to our true self and give the care it requires, we do it not only for ourselves, but for the many others whose lives we touch.  ",https://assets.passiton.com/quotes/quote_artwork/8143/medium/20201009_friday_quote_updated.jpg,/inspirational-quotes/8143-anytime-we-can-listen-to-our-true-self-and-give
564,SELF-CARE,"When you recover or discover something that nourishes your soul and brings joy, care enough about yourself to make room for it in your life. ",https://assets.passiton.com/quotes/quote_artwork/8142/medium/20201008_thursday_quote.jpg,/inspirational-quotes/8142-when-you-recover-or-discover-something-that
565,SELF-CARE,"It’s not selfish to love yourself, take care of yourself, and to make your happiness a priority. It’s necessary. ",https://assets.passiton.com/quotes/quote_artwork/8141/medium/20201007_wednesday_quote.jpg,/inspirational-quotes/8141-it-s-not-selfish-to-love-yourself-take-care-of
566,SELF-CARE,"When you take care of yourself, you’re a better person for others. When you feel good about yourself, you treat others better.  ",https://assets.passiton.com/quotes/quote_artwork/8140/medium/20201006_tuesday_quote.jpg,/inspirational-quotes/8140-when-you-take-care-of-yourself-you-re-a-better
567,SELF-CARE,"Self-care is a deliberate choice to gift yourself with people, places, things, events, and opportunities that recharge our personal battery and promote whole health — body, mind, and spirit. ",https://assets.passiton.com/quotes/quote_artwork/8139/medium/20201005_monday_quote.jpg,/inspirational-quotes/8139-self-care-is-a-deliberate-choice-to-gift
568,EMPATHY,Leadership is about empathy. It is about having the ability to relate to and connect with people for the purpose of inspiring and empowering their lives. ,https://assets.passiton.com/quotes/quote_artwork/8138/medium/20201002_friday_quote.jpg,/inspirational-quotes/8138-leadership-is-about-empathy-it-is-about-having
569,EMPATHY,"The nature of humanity, its essence, is to feel another’s pain as one’s own, and to act to take that pain away. There is a nobility in compassion, a beauty in empathy, a grace in forgiveness. ",https://assets.passiton.com/quotes/quote_artwork/8135/medium/20201001_thursday_quote.jpg,/inspirational-quotes/8135-the-nature-of-humanity-its-essence-is-to-feel
570,EMPATHY,Empathy is the starting point for creating a community and taking action. It’s the impetus for creating change. ,https://assets.passiton.com/quotes/quote_artwork/8136/medium/20200930_wednesday_quote.jpg,/inspirational-quotes/8136-empathy-is-the-starting-point-for-creating-a
571,EMPATHY,"Empathy is simply listening, holding space, withholding judgment, emotionally connecting, and communicating that incredibly healing message of ‘you are not alone’. ",https://assets.passiton.com/quotes/quote_artwork/8137/medium/20201002_friday_quote.jpg,/inspirational-quotes/8137-empathy-is-simply-listening-holding-space
572,EMPATHY,"Empathy is seeing with the eyes of another, listening with the ears of another, and feeling with the heart of another. – Alfred Adler ",https://assets.passiton.com/quotes/quote_artwork/8133/medium/20200928_monday_quote.jpg,/inspirational-quotes/8133-empathy-is-seeing-with-the-eyes-of-another
573,GET OUTSIDE,"The cure for anything is salt water—tears, sweat, or the sea.

 ",https://assets.passiton.com/quotes/quote_artwork/7125/medium/20200925_friday_quote.jpg,/inspirational-quotes/7125-the-cure-for-anything-is-salt-water-tears
574,GET OUTSIDE,Now I know the secret of making the best persons; it is to grow in the open air and to eat and sleep with the Earth. ,https://assets.passiton.com/quotes/quote_artwork/8132/medium/20200924_thursday_quote.jpg,/inspirational-quotes/8132-now-i-know-the-secret-of-making-the-best
575,GET OUTSIDE,"Wilderness is not a luxury, but a necessity of the human spirit. ",https://assets.passiton.com/quotes/quote_artwork/7123/medium/20200922_tuesday_quote.jpg,/inspirational-quotes/7123-wilderness-is-not-a-luxury-but-a-necessity-of
576,GET OUTSIDE,"Live in the sunshine, swim in the sea, drink the wild air’s salubrity. ",https://assets.passiton.com/quotes/quote_artwork/8130/medium/20200921_monday_quote.jpg,/inspirational-quotes/8130-live-in-the-sunshine-swim-in-the-sea-drink
577,BEING THERE,Life's most urgent question is: What are you doing for others? ,https://assets.passiton.com/quotes/quote_artwork/3685/medium/20200918_friday_quote.jpg,/inspirational-quotes/3685-lifes-most-urgent-question-is-what-are-you
578,BEING THERE,It’s good to be blessed. It’s better to be a blessing. ,https://assets.passiton.com/quotes/quote_artwork/8129/medium/20200917_thursday_quote.jpg,/inspirational-quotes/8129-it-s-good-to-be-blessed-it-s-better-to-be-a
579,BEING THERE,"If you're not making someone else's life better, then you're wasting your time. Your life will become better by making other lives better. ",https://assets.passiton.com/quotes/quote_artwork/7703/medium/20200916_wednesday_quote.jpg,/inspirational-quotes/7703-if-youre-not-making-someone-elses-life-better
580,HEALTH,Health and cheerfulness naturally beget each other. ,https://assets.passiton.com/quotes/quote_artwork/7548/medium/20200911_friday_quote.jpg,/inspirational-quotes/7548-health-and-cheerfulness-naturally-beget-each
581,HEALTH,"To me, good health is more than just exercise and diet. It’s really a point of view and a mental attitude you have about yourself. ",https://assets.passiton.com/quotes/quote_artwork/8125/medium/20200909_wednesday_quote.jpg,/inspirational-quotes/8125-to-me-good-health-is-more-than-just-exercise
582,HEALTH,"Exercise to be fit, not skinny. ",https://assets.passiton.com/quotes/quote_artwork/8127/medium/20200908_tuesday_quote.jpg,/inspirational-quotes/8127-exercise-to-be-fit-not-skinny
583,HEALTH,"It’s up to you today to start making healthy choices. Not choices that are just healthy for your body, but healthy for your mind. ",https://assets.passiton.com/quotes/quote_artwork/8123/medium/20200907_monday_quote.jpg,/inspirational-quotes/8123-it-s-up-to-you-today-to-start-making-healthy
584,CREATIVITY,Creativity involves breaking out of established patterns in order to look at things in a different way. ,https://assets.passiton.com/quotes/quote_artwork/7808/medium/20200904_friday_quote.jpg,/inspirational-quotes/7808-creativity-involves-breaking-out-of-established
585,CREATIVITY,"Curiosity about life in all of its aspects, I think, is still the secret of great creative people. ",https://assets.passiton.com/quotes/quote_artwork/7812/medium/20200903_thursday_quote.jpg,/inspirational-quotes/7812-curiosity-about-life-in-all-of-its-aspects-i
586,CREATIVITY,Happiness lies in the joy of achievement and the thrill of creative effort. ,https://assets.passiton.com/quotes/quote_artwork/8122/medium/20200902_wednesday_quote.jpg,/inspirational-quotes/8122-happiness-lies-in-the-joy-of-achievement-and
587,CREATIVITY,Create what sets your heart on fire and it will illuminate the path ahead. ,https://assets.passiton.com/quotes/quote_artwork/8121/medium/20200901_tuesday_quote.jpg,/inspirational-quotes/8121-create-what-sets-your-heart-on-fire-and-it-will
588,CREATIVITY,Creativity is the way I share my soul with the world. ,https://assets.passiton.com/quotes/quote_artwork/8120/medium/20200831_monday_quote.jpg,/inspirational-quotes/8120-creativity-is-the-way-i-share-my-soul-with-the
589,COURTESY,"Kindness isn't sacrifice so much as it is being considerate for the feelings of others, sharing happiness, the unselfish thought, the spontaneous and friendly act, forgetfulness of our own present interests.  ",https://assets.passiton.com/quotes/quote_artwork/8118/medium/20200828_friday_quote.jpg,/inspirational-quotes/8118-kindness-isnt-sacrifice-so-much-as-it-is-being
590,COURTESY,"Take care, be kind, be considerate of other people and other species, and be loving. ",https://assets.passiton.com/quotes/quote_artwork/8117/medium/20200827_thursday_quote.jpg,/inspirational-quotes/8117-take-care-be-kind-be-considerate-of-other
591,COURTESY,Real strength entails being considerate and supportive of people's feelings. ,https://assets.passiton.com/quotes/quote_artwork/8116/medium/20200826_wednesday_quote.jpg,/inspirational-quotes/8116-real-strength-entails-being-considerate-and
592,COURTESY,Life is short but there is always time enough for courtesy. ,https://assets.passiton.com/quotes/quote_artwork/8119/medium/20200825_tuesday_quote.jpg,/inspirational-quotes/8119-life-is-short-but-there-is-always-time-enough
593,COURTESY,"A tree is known by its fruit; a person by their deeds. A good deed is never lost; whoever sows courtesy reaps friendship, and whoever plants kindness gathers love. ",https://assets.passiton.com/quotes/quote_artwork/7795/medium/20200824_monday_quote.jpg,/inspirational-quotes/7795-a-tree-is-known-by-its-fruit-a-person-by-their
594,STRENGTH,If you were born with the weakness to fall. You were born with the strength to rise. ,https://assets.passiton.com/quotes/quote_artwork/8114/medium/20200821_friday_quote.jpg,/inspirational-quotes/8114-if-you-were-born-with-the-weakness-to-fall-you
595,STRENGTH,"Maybe who we are isn't so much about what we do, but rather what we're capable of when we least expect it. ",https://assets.passiton.com/quotes/quote_artwork/6926/medium/20200820_thursday_quote.jpg,/inspirational-quotes/6926-maybe-who-we-are-isnt-so-much-about-what-we-do
